EntrezID	Gene_Symbol	all_GeneEffect_avg	all_GeneEffect_median	all_GeneDependency_avg	all_GeneDependency_median
1	A1BG	-0.0302200672621921	-0.0370128736022089	0.0446598120949316	0.0316804622040467
29974	A1CF	-0.103470457270025	-0.0862650050242456	0.0739758887406427	0.0515326763752478
2	A2M	0.0387581281798395	0.053325114268157	0.0219522518271923	0.0154712250534528
144568	A2ML1	0.146091769454446	0.128325778720166	0.00838569554192984	0.0080944695765456
127550	A3GALT2	-0.164126641881469	-0.157248872380319	0.11797664364315	0.08570201476633
53947	A4GALT	-0.0196580006163115	-0.0414758352357713	0.0368229053606564	0.0319205027088343
51146	A4GNT	0.0713575961839514	0.0691657810227854	0.0163277526683338	0.0120989797273436
8086	AAAS	-0.274288424856488	-0.222016458829117	0.238309743368803	0.16394302171893
65985	AACS	0.00483208889811093	0.00351731245209855	0.0348795473066166	0.0219700942430701
13	AADAC	0.134589585775696	0.132178768413205	0.00980635759634045	0.00710688125601145
344752	AADACL2	0.0249722711145205	0.0215484852287584	0.0282313705393223	0.0183798136796946
126767	AADACL3	0.0552025010019107	0.0533241672650522	0.0188254047484288	0.0126354337187918
343066	AADACL4	0.0645456395735128	0.0456623271584713	0.0208763649319965	0.0158336393066866
51166	AADAT	-0.0431805114770805	-0.0324204739732134	0.0481303181548929	0.0308402065162508
79719	AAGAB	-0.00301006003924639	0.0144986185310336	0.0376399130368172	0.0227077828303855
22848	AAK1	-0.163218631106343	-0.15252203575569	0.12523717791982	0.0836372632496592
28971	AAMDC	-0.0317101025579172	-0.0331906885487373	0.0383895126781606	0.0341392764010437
14	AAMP	-0.937309253530874	-0.951688031213751	0.837751886292399	0.948784158682673
15	AANAT	-0.0995536697096635	-0.111637750367743	0.0804075177920565	0.0612980261446911
25980	AAR2	0.00470644307794781	0.0295114908780616	0.0375202750481143	0.0214480029465163
441376	AARD	-0.228413443040931	-0.21232662904173	0.179530412070169	0.141039158238378
16	AARS1	-2.10626913478234	-2.12783115929896	0.996818194115105	1
57505	AARS2	-0.499481078541167	-0.488693928345563	0.506351066151437	0.495083117052011
80755	AARSD1	-0.203426052748876	-0.197672532527562	0.151784851826239	0.119005729618607
132949	AASDH	-0.0774155670868007	-0.0795838434792336	0.0598324208351903	0.0463717869041463
60496	AASDHPPT	-0.232864901528403	-0.220179997917965	0.218907983070044	0.148289187621437
10157	AASS	0.049493044333582	0.0328855295064383	0.0219783081577629	0.0160107312298727
26574	AATF	-0.811555402623652	-0.7992479786054	0.820569886532514	0.883755038819164
9625	AATK	-0.201170164902067	-0.199034087616301	0.157091525288484	0.118886965867159
18	ABAT	0.0253088281917548	0.0312235831914008	0.0286856436623077	0.0183442367922981
19	ABCA1	-0.00470308797058249	-0.0059920290099381	0.0298499972764764	0.0243113679387366
10349	ABCA10	0.0124546397172819	0.0102399732528142	0.0315166662007298	0.0227952017608292
26154	ABCA12	0.0317079483945767	0.0269948867888941	0.0270162123235334	0.0175701771192175
154664	ABCA13	-0.0198870824096127	-0.0100199037250749	0.0363082560161935	0.024543900471829
20	ABCA2	-0.0559406999245324	-0.0445443471854473	0.0602205597996309	0.0319679141533469
21	ABCA3	0.00938882695073299	0.0085449789770958	0.0287361547988805	0.023659760647023
24	ABCA4	-0.20208578140954	-0.190550025412159	0.148436881866692	0.124903811494142
23461	ABCA5	0.0182382896927186	0.0308354466057982	0.0287843048668012	0.0220869847843742
23460	ABCA6	0.0646675448336549	0.0488853866201482	0.0223042671184514	0.0142124484181754
10347	ABCA7	0.0579043787574665	0.0690614666537165	0.022204682820747	0.012090763555504
10351	ABCA8	-0.0281574435462012	-0.04006555032558	0.0411634273383365	0.0308343638226408
10350	ABCA9	0.113876835524602	0.0957352562743723	0.0117255762193486	0.00924997270918205
5243	ABCB1	-0.094594750804866	-0.0944997630651637	0.0720209913101967	0.0536778657643908
23456	ABCB10	0.000937591897654631	0.0225733312041626	0.0539046668726706	0.0197704133172409
8647	ABCB11	-0.0299445613754715	-0.0179085683318218	0.0376033234516165	0.0301059595740856
5244	ABCB4	-0.064833196046077	-0.0511644555859644	0.0565067345614549	0.0390308069471856
340273	ABCB5	0.0450521876620854	0.0280465361724916	0.0236509000844922	0.0186605787372097
10058	ABCB6	0.00706599731315942	0.0164844711372059	0.0299527043430875	0.0221210471080473
22	ABCB7	-1.15949664229006	-1.13457471029778	0.910078760448135	0.97394157339834
11194	ABCB8	0.0546075599966625	0.0681759735891407	0.0245199083115989	0.0145284456241704
23457	ABCB9	-0.0145012306708755	-0.0280236697431303	0.0401230989175501	0.0293875253548765
4363	ABCC1	-0.0117817563584367	0.00539837292346265	0.0325102836459086	0.0211974201238672
89845	ABCC10	-0.13226870791747	-0.125570468355346	0.0858130139885345	0.0681099641882165
85320	ABCC11	0.025976761063806	0.0229855573759356	0.0251860491827667	0.0201388753148437
94160	ABCC12	0.057565440641589	0.0477779213599502	0.0176192984842259	0.0144828210236792
1244	ABCC2	0.00262990724202023	0.0111686391547756	0.0282816205573046	0.0237678633411622
8714	ABCC3	-0.0623312730600624	-0.0480050258904971	0.0572567416309895	0.0351970271829332
10257	ABCC4	0.161706285244091	0.150925693926842	0.0106036182711872	0.00660929060658205
10057	ABCC5	0.0359964546292876	0.0432884701324193	0.0239663329381724	0.0159741468347303
368	ABCC6	-0.0519665396130812	-0.0160277018188148	0.0483132954435432	0.0305220361529104
6833	ABCC8	0.0540137940946154	0.0533249477168082	0.0191748799356379	0.0164391359781172
