EntrezID	Gene_Symbol	all_GeneEffect_avg	all_GeneEffect_median	all_GeneDependency_avg	all_GeneDependency_median
1	A1BG	-0.0328962494861337	-0.0474032341734514	0.0348544866880882	0.0270068601642347
29974	A1CF	-0.0679248678275053	-0.0559276197643755	0.0715199687627017	0.0333599413150479
2	A2M	0.0523869232429497	0.0626476546763789	0.0165502283427663	0.0116045315312441
144568	A2ML1	0.122017788411518	0.118621848234699	0.00921214288322751	0.0060986044411399
127550	A3GALT2	-0.157932080427178	-0.168645135913919	0.101431429301723	0.089005721709577
53947	A4GALT	-0.0782687852866656	-0.0773830972473162	0.0516338054274746	0.0469434008435314
51146	A4GNT	0.029162390580665	0.0542413158167819	0.0212828868949389	0.0142028268447106
8086	AAAS	-0.27031512195528	-0.228976164453797	0.218680060108847	0.155766236722218
65985	AACS	0.0149355762526186	0.000163154535923301	0.0297928791967364	0.0195459480101084
13	AADAC	0.13075784625784	0.145695305818285	0.00846868028961632	0.007875038988152
344752	AADACL2	-0.021910316979079	-0.0268913714432912	0.0288224032292402	0.0262862710938832
126767	AADACL3	0.0680107722636296	0.0639046121018394	0.0135252403821865	0.0127363459127739
343066	AADACL4	0.0497845792562039	0.0540370177881788	0.0161024236206863	0.0135088340769635
51166	AADAT	-0.0550306956711395	-0.036700123654956	0.0419669554223523	0.030403028275573
79719	AAGAB	-0.0120449553822224	-0.0105867176805932	0.0329651951359586	0.0249559354453122
22848	AAK1	-0.131674802785872	-0.0858207949347617	0.103874870234936	0.0456359726054879
28971	AAMDC	-0.0382156437018045	-0.0440054727036938	0.0397426034006564	0.0334577518887777
14	AAMP	-1.06107903085449	-1.06310965129669	0.936387470498877	0.971093263466942
15	AANAT	-0.107147553432293	-0.09838495048419	0.0682164236176016	0.0519006173957944
25980	AAR2	0.00809802111074903	0.018377248563018	0.0255917884865459	0.0173823010760058
441376	AARD	-0.188780717926402	-0.194517554731005	0.122489940139036	0.118549887220418
16	AARS1	-2.24189249043456	-2.22042772399351	0.999998241998094	1
57505	AARS2	-0.521548058857395	-0.430781300897037	0.517747483296278	0.481311866816988
80755	AARSD1	-0.265506091310191	-0.257664804029293	0.210145587837937	0.192176916224028
132949	AASDH	-0.0543963909121533	-0.0591085257915883	0.0402141610521633	0.0326831299174636
60496	AASDHPPT	-0.259764635527176	-0.235075039107492	0.272944727124324	0.143908195205795
10157	AASS	-0.00284185352464026	-0.0289454677766931	0.0303976725741835	0.0251646428977716
26574	AATF	-0.830424667522522	-0.838598008260943	0.843921247013699	0.917972339610463
9625	AATK	-0.146152534230529	-0.14969224861014	0.101706620673405	0.0782361057438931
18	ABAT	-0.0165544233620133	-0.0137101041460801	0.0393809298056284	0.0271388724334934
19	ABCA1	-0.0103137413275856	0.00235222530019005	0.0339270559747753	0.0199288874174013
10349	ABCA10	-0.0430067462920969	-0.0735621027862823	0.0598714369980394	0.0399686919402446
26154	ABCA12	-0.0107585237998316	-0.00667358633284805	0.0302266673690751	0.0214880874431818
154664	ABCA13	-0.0151506984083505	-0.0107042847000604	0.0297792306213248	0.023786492859882
20	ABCA2	-0.0464879116983414	-0.0649368158398999	0.0404638901308491	0.0361634421371448
21	ABCA3	0.0075972068184586	0.0243163540796077	0.0296778018362369	0.0164899653392124
24	ABCA4	-0.270081781432479	-0.265596437074912	0.200390243221279	0.159103316343044
23461	ABCA5	0.00166049268356861	-0.000741383069482	0.0263534941936391	0.0210204869897214
23460	ABCA6	0.0175268126858992	0.0218709665348806	0.025201560919612	0.0173059549451684
10347	ABCA7	0.0438956674371439	0.0625667813846157	0.0223520936335988	0.015001637765942
10351	ABCA8	-0.00399752152544402	-0.0188838634214542	0.0291270106644607	0.0215506231226371
10350	ABCA9	0.0990765981730076	0.0894101244123626	0.0105181226318567	0.0101839393220459
5243	ABCB1	-0.103428239936595	-0.103879597796243	0.0626388308472861	0.0541437934513156
23456	ABCB10	-0.0570913932662069	-0.0226151604963639	0.0668448771257991	0.0254932711025031
8647	ABCB11	-0.106428103094446	-0.114805305079108	0.0650102085052904	0.0595499707490396
5244	ABCB4	-0.0468958912067959	-0.0633194284844228	0.0508394818177822	0.035132619541608
340273	ABCB5	0.0338886672250747	0.0319137505573346	0.0199713851574443	0.0145252964888577
10058	ABCB6	0.0585541784637613	0.0605361669889039	0.0162686302781026	0.012203396256395
22	ABCB7	-1.12012290207956	-1.05074149500426	0.914656050150604	0.97253965197709
11194	ABCB8	0.0489097435669941	0.0354649326640755	0.0244321252733923	0.015339826046863
23457	ABCB9	0.0029567595573231	0.00962469783844175	0.0269297312309938	0.0201620404999129
4363	ABCC1	0.0328073435512582	0.0344347468496836	0.017639976644724	0.0129428090490502
89845	ABCC10	-0.169020112570755	-0.138842022844247	0.10555157576722	0.0692317603111607
85320	ABCC11	0.0369628400738101	0.0167483336274981	0.0200494747170539	0.0160803322721548
94160	ABCC12	0.0661059326886588	0.052739262306971	0.0161754678380719	0.0123288505848466
1244	ABCC2	-0.00396862008318065	0.0049936023623221	0.0260259390252692	0.0184466388983301
8714	ABCC3	-0.0133480952763957	0.0005213179178794	0.0357300608663731	0.0207601905205742
10257	ABCC4	0.171457028032155	0.15964507106936	0.00851655974616368	0.0046523869771451
10057	ABCC5	-0.00870949316072138	-0.0245524600837375	0.0356556230271625	0.0236574136427796
6833	ABCC8	0.0837419947686835	0.113068499641785	0.016217185916765	0.00810124749679715
10060	ABCC9	-0.0417949474905908	-0.0351843523848639	0.0336013705724841	0.030260089356026
