EntrezID	Gene_Symbol	all_GeneEffect_avg	all_GeneEffect_median	all_GeneDependency_avg	all_GeneDependency_median
1	A1BG	-0.032822176286786	-0.0492753715470715	0.0318436510678852	0.0258520399431132
29974	A1CF	-0.0554486072787272	-0.0214435674998577	0.0374101147314767	0.0269387916008012
2	A2M	0.128458216835189	0.0981480217084313	0.00848574476589071	0.0058786858097891
144568	A2ML1	0.194482783849844	0.183184391515127	0.00466659316015752	0.0034817918611854
127550	A3GALT2	-0.107173539898498	-0.151555271462664	0.0757163938481963	0.0639033986191155
53947	A4GALT	-0.0957890696879657	-0.0806588720800255	0.0542229312224711	0.0433965530520283
51146	A4GNT	-0.0229368994544508	0.009745062013697	0.0384106066198043	0.0196575730369123
8086	AAAS	-0.235476497976494	-0.205518214039258	0.158378559705385	0.128716753389571
65985	AACS	-0.0317828422896183	0.0241621442163916	0.0389876685946043	0.0149414603712205
13	AADAC	0.127682488662424	0.157890820328462	0.0182332280607708	0.0076083279992031
344752	AADACL2	0.000447355572199589	-0.0118435436394431	0.0219056215968473	0.0199353073118661
126767	AADACL3	0.0867246071777841	0.0598707403083866	0.0113057640572577	0.0097815082556772
343066	AADACL4	0.0433850106164291	0.0315095408632679	0.017964551952955	0.0156859688827368
51166	AADAT	-0.0492453181870334	-0.0473985102861973	0.0411253240248579	0.0247899524451379
79719	AAGAB	0.105836760616124	0.132161757066651	0.0151359957565643	0.0104525880253378
22848	AAK1	-0.100124740890352	-0.124557861089845	0.0667797997860794	0.0596667986831516
28971	AAMDC	-0.096797873655493	-0.0817213393853979	0.0514811613059373	0.0377416974942278
14	AAMP	-1.16473520527103	-1.14354158576225	0.965240768508761	0.968944919542638
15	AANAT	-0.188663526138816	-0.238774625340715	0.131561721654639	0.155176332891731
25980	AAR2	0.0375005238423696	0.0224444936153092	0.0256127962632564	0.0155162383762705
441376	AARD	-0.263753269952775	-0.224798544564126	0.167554627031603	0.131456660651984
16	AARS1	-1.99520812309124	-2.20762229699349	0.977118071906927	1
57505	AARS2	-0.409137286022441	-0.401636273506134	0.425599242539342	0.362198264859778
80755	AARSD1	-0.26183004244874	-0.276035777488753	0.186405789267339	0.172602709659951
132949	AASDH	-0.0720595309955161	-0.108284335089729	0.0561588806970462	0.0515167820800427
60496	AASDHPPT	-0.204959140046642	-0.194597620393062	0.165690989306611	0.103877271107099
10157	AASS	0.0448253019134992	0.0570496247829065	0.020195664824117	0.0132307841165677
26574	AATF	-0.933812173382338	-0.999841009320794	0.845083884548693	0.965639712961938
9625	AATK	-0.305645103093055	-0.275503421821642	0.241442968090716	0.173638530700581
18	ABAT	-0.0265129136108346	0.0168575748227473	0.0411875915292379	0.0176318408532152
19	ABCA1	0.0438789016447692	-0.0141428199390955	0.0280509542793811	0.0200676431403856
10349	ABCA10	-0.0602492785967702	-0.0702784393051491	0.0703983650195135	0.0423421232623286
26154	ABCA12	-0.0255746258380002	-0.0386542740369167	0.0340592617795268	0.030562978637108
154664	ABCA13	0.0252065376183151	0.0182573770177418	0.0177909892922555	0.0193730716875033
20	ABCA2	-0.0416389048676235	-0.036892847894281	0.0358643081781363	0.0270111199599989
21	ABCA3	0.0641020354921743	0.0498131637944262	0.0149624663654988	0.0105371754066958
24	ABCA4	-0.193196174431189	-0.180434034837133	0.121579814419849	0.0998543738657213
23461	ABCA5	0.0424560624944657	0.0317444126649906	0.0174498265836819	0.0178752364903118
23460	ABCA6	0.123304140184338	0.040164325187192	0.0127984717490612	0.0085936381758775
10347	ABCA7	0.0766139322611507	0.11727101707557	0.0182229231463324	0.0097331732153096
10351	ABCA8	-0.0101376554075671	-0.0374971912139087	0.0379347057914655	0.0244157249879081
10350	ABCA9	0.126106545383989	0.063479688828164	0.00923583378340869	0.0067882622387792
5243	ABCB1	-0.0894611935434005	-0.0872772703658726	0.0508555731596684	0.0391880218302609
23456	ABCB10	-0.039907693763024	-0.0428103712991445	0.0503414985406655	0.0302342280050482
8647	ABCB11	-0.0333320397483869	-0.0413998556237964	0.0374547169307816	0.0232610521906165
5244	ABCB4	-0.031609632029843	-0.0204032415580788	0.0299179243635183	0.0241293459235519
340273	ABCB5	0.0453534214241596	0.0390864218723023	0.0184254904506438	0.0153456848358227
10058	ABCB6	-0.00328407824891858	-0.009599928571004	0.0319604616489242	0.0267439798499655
22	ABCB7	-1.31785945370456	-1.33878160875101	0.97769994855033	0.983832447341981
11194	ABCB8	0.0704476745632945	0.0597988790900724	0.0171252271323087	0.0120731725226303
23457	ABCB9	-0.031574381898933	-0.0491021029586099	0.0375909388776709	0.0290932225713698
4363	ABCC1	0.0210940136100552	0.0124490809062332	0.0238307200638442	0.0168321793873552
89845	ABCC10	-0.0788413003667263	-0.102048082084331	0.0514010380720349	0.0433235850227497
85320	ABCC11	0.0610836142592625	0.0418336596309155	0.0138748774286012	0.0131654230663207
94160	ABCC12	0.0899617108695096	0.0579383402538406	0.0115163113909531	0.0077494955679452
1244	ABCC2	-0.046555766606444	-0.0377719279388011	0.0338486765204721	0.0330712382936451
8714	ABCC3	-0.0170499113090758	-0.0210012433410293	0.0347814175867369	0.0289344737223647
10257	ABCC4	0.118250506370385	0.143695104450989	0.0119132367380435	0.0044308197419609
10057	ABCC5	0.0266651544222474	0.0275150836991328	0.0247282854436651	0.0188922946974795
6833	ABCC8	0.0544882926039462	0.0369242706867948	0.0141985664959394	0.0115655009330179
10060	ABCC9	-0.0386867216274722	-0.0170941292231303	0.0329993301839389	0.0238638125223818
